GeneID,Gene,Importance
28642,TRAV39,0.0
101928893,LOC101928893,0.0
27286,SRPX2,0.0
100192204,PPIAP30,0.0
145216,PPP1R13B-DT,0.0
441389,LINC01239,0.0
151658,LINC00635,0.0
3640,INSL3,0.0
642968,FAM163B,0.0
10993,SDS,0.0
100129083,SIGLEC10-AS1,0.0
101929510,LOC101929510,0.0
101927646,LOC101927646,0.0
105370897,LOC105370897,0.0
204801,NLRP11,0.0
102723564,LOC102723564,0.0
105374251,LINC01839,0.0
7431,VIM,0.0
57000,GSN-AS1,0.0
105370109,LOC105370109,0.0
100500861,MIR3665,0.0
377047,PRSS45P,0.0
729968,LOC729968,0.0
107984763,LOC107984763,0.0
105377478,LOC105377478,0.0
105369475,LOC105369475,0.0
105373164,LOC105373164,0.0
105370348,LOC105370348,0.0
112268438,LOC112268438,0.0
4634,MYL3,0.0
143503,OR51E1,0.0
105375762,LOC105375762,0.0
646168,LRRC77P,0.0
105370408,LOC105370408,0.0
105375012,LOC105375012,0.0
205147,AMER3,0.0
105370598,LOC105370598,0.0
100130673,LOC100130673,0.0
105377180,LINC02008,0.0
8969,H2AC11,0.0
2529,FUT7,0.0
107985627,LOC107985627,0.0
105369526,LOC105369526,0.0
100874158,LINC00398,0.0
105379613,LOC105379613,0.0
81035,COLEC12,0.0
100874068,GRTP1-AS1,0.0
10990,LILRB5,0.0
731424,MIR3945HG,0.0
377630,USP17L2,0.0
643406,LOC643406,0.0
401040,LINC02991,0.0
105371123,LOC105371123,0.0
107986155,LOC107986155,0.0
152330,CNTN4,0.0
9725,TMEM63A,0.0
103625681,LLPH-DT,0.0
51666,ASB4,0.0
3311,HSPA7,0.0
5731,PTGER1,0.0
83690,CRISPLD1,0.0
105378901,LOC105378901,0.0
101928350,LOC101928350,0.0
105378311,LOC105378311,0.0
729950,LINC01915,0.0
89885,FATE1,0.0
3897,L1CAM,0.0
646201,BASP1P1,0.0
389206,BEND4,0.0
3620,IDO1,0.0
105373896,LOC105373896,0.0
551,AVP,0.0
105371461,LOC105371461,0.0
338651,KRTAP5-AS1,0.0
107986154,LOC107986154,0.0
107985499,LOC107985499,0.0
440925,LINC01124,0.0
246285,TRBV26OR9-2,0.0
105375114,LOC105375114,0.0
100144604,LINC00930,0.0
100130274,CCDC166,0.0
196374,KRT78,0.0
101927132,LINC02133,0.0
219681,ARMC3,0.0
10538,BATF,0.0
3578,IL9,0.0
4917,NTN3,0.0
56651,LINC00470,0.0
112268466,LOC112268466,0.0
105370248,LOC105370248,0.0
541465,CT45A6,0.0
440348,NPIPB15,0.0
100124537,SNORA70B,0.0
102191832,FBXW7-AS1,0.0
54112,GPR88,0.0
389383,CLPSL2,0.0
138046,RALYL,0.0
101928231,CT69,0.0
5675,PSG6,0.0
3108,HLA-DMA,0.0
105377875,LOC105377875,0.0
105372135,LOC105372135,0.0
728095,SLIT3-AS1,0.0
170679,PSORS1C1,0.0
81575,APOLD1,0.0
101927524,LINC02587,0.0
105373648,LOC105373648,0.0
107987047,LOC107987047,0.0
107985368,LOC107985368,0.0
440040,GRM5P1,0.0
100506108,SIX3-AS1,0.0
112268465,LOC112268465,0.0
2322,FLT3,0.0
7173,TPO,0.0
102725082,LOC102725082,0.0
105375103,LOC105375103,0.0
151176,ERFE,0.0
166863,RBM46,0.0
107986195,LOC107986195,0.0
105369576,LOC105369576,0.0
107986816,LOC107986816,0.0
100132146,FAM240A,0.0
114836,SLAMF6,0.0
100616467,MIR4767,0.0
107986982,LOC107986982,0.0
107986675,LOC107986675,0.0
1358,CPA2,0.0
554279,LINC00862,0.0
103752588,PACERR,0.0
105376074,LOC105376074,0.0
105370774,LOC105370774,0.0
389558,FAM180A,0.0
100129427,DDC-AS1,0.0
105374615,LOC105374615,0.0
101927516,LOC101927516,0.0
2779,GNAT1,0.0
148545,NBPF4,0.0
105375719,LOC105375719,0.0
348980,HCN1,0.0
6861,SYT5,0.0
107985814,LOC107985814,0.0
107986170,LOC107986170,0.0
105375791,LOC105375791,0.0
101928797,LOC101928797,0.0
107986367,LOC107986367,0.0
28935,IGKV1-27,0.0
8291,DYSF,0.0
6490,PMEL,0.0
105378570,LOC105378570,0.0
100134444,KCNJ18,0.0
107984941,LOC107984941,0.0
2911,GRM1,0.0
5646,PRSS3,0.0
388407,LINC02875,0.0
100271873,AIRN,0.0
105371828,LINC02073,0.0
105377781,LOC105377781,0.0
101929279,LOC101929279,0.0
25975,EGFL6,0.0
478,ATP1A3,0.0
8492,PRSS12,0.0
107985507,LOC107985507,0.0
3746,KCNC1,0.0
105377473,LOC105377473,0.0
2523,FUT1,0.0
341346,SMCO2,0.0
100653133,LOC100653133,0.0
794,CALB2,0.0
27022,FOXD3,0.0
91522,COL23A1,0.0
101927590,LINC01166,0.0
101927972,FARS2-AS1,0.0
105376214,LOC105376214,0.0
6753,SSTR3,0.0
105376405,LOC105376405,0.0
102724615,LOC102724615,0.0
3554,IL1R1,0.0
388701,CFAP141,0.0
105376137,LOC105376137,0.0
4884,NPTX1,0.0
644186,SYCE3,0.0
131368,ZPLD1,0.0
6975,TECTB,0.0
51224,ELOA2,0.0
3737,KCNA2,0.0
105375635,LOC105375635,0.0
101928322,CELF2-DT,0.0
24150,TP53TG3,0.0
201140,DHRS7C,0.0
6736,SRY,0.0
107986606,LOC107986606,0.0
55057,CRYBG2,0.0
59344,ALOXE3,0.0
105369512,LINC02698,0.0
374946,DRAXIN,0.0
55200,PLEKHG6,0.0
78989,COLEC11,0.0
4046,LSP1,0.0
101928135,LOC101928135,0.0
114787,GPRIN1,0.0
137196,CCDC26,0.0
2304,FOXE1,0.0
5309,PITX3,0.0
107985674,LOC107985674,0.0
105376139,LOC105376139,0.0
23783,ANKRD62P1-PARP4P3,0.0
101929388,LOC101929388,0.0
28474,IGHV1-2,0.0
107986559,LOC107986559,0.0
83481,EPPK1,0.0
105374211,LOC105374211,0.0
107985994,LOC107985994,0.0
84913,ATOH8,0.0
101929077,LINC02334,0.0
5774,PTPN3,0.0
102724744,LOC102724744,0.0
102724948,LOC102724948,0.0
3213,HOXB3,0.0
100873974,KCNC4-DT,0.0
107984211,LOC107984211,0.0
105374024,LOC105374024,0.0
728113,ANXA8L1,0.0
284577,LEMD1-DT,0.0
101927190,LOC101927190,0.0
10326,SIRPB1,0.0
148823,GCSAML,0.0
101927525,COL1A2-AS1,0.0
102465526,MIR6872,0.0
100287010,LOC100287010,0.0
131375,LYZL4,0.0
112935892,LINC02605,0.0
2902,GRIN1,0.0
100874198,SHANK2-AS1,0.0
403150,FOSL2-AS1,0.0
128218,TMEM125,0.0
101937451,LINC01030,0.0
149628,PYHIN1,0.0
266722,HS6ST3,0.0
112268044,LOC112268044,0.0
105376162,HSD17B3-AS1,0.0
8436,CAVIN2,0.0
107985254,LINC01735,0.0
105372160,LOC105372160,0.0
107986458,LOC107986458,0.0
728192,LINC00460,0.0
101928335,LOC101928335,0.0
100128325,LINC03008,0.0
107987003,LOC107987003,0.0
352909,DNAAF3,0.0
100874114,CCDC13-AS1,0.0
653145,ANXA8,0.0
170261,ZCCHC12,0.0
5618,PRLR,0.0
105375154,LOC105375154,0.0
728643,HNRNPA1P33,0.0
107984203,LOC107984203,0.0
100507403,LOC100507403,0.0
10218,ANGPTL7,0.0
104054148,LOC104054148,0.0
107987077,LOC107987077,0.0
5149,PDE6H,0.0
105377557,LOC105377557,0.0
101927243,LOC101927243,0.0
105369455,LOC105369455,0.0
196968,DNM1P46,0.0
347735,SERINC2,0.0
406914,MIR127,0.0
729420,LMO7DN,0.0
6366,CCL21,0.0
4210,MEFV,0.0
147372,CCBE1,0.0
57699,CPNE5,0.0
440714,LINC02869,0.0
497190,CLEC18B,0.0
5553,PRG2,0.0
25878,MXRA5,0.0
653192,TRIM43B,0.0
375337,TOPAZ1,0.0
101929238,CFAP20DC-AS1,0.0
105375118,LOC105375118,0.0
246312,C21orf91-OT1,0.0
80149,ZC3H12A,0.0
284100,YWHAEP7,0.0
92483,LDHAL6B,0.0
105373285,LOC105373285,0.0
79444,BIRC7,0.0
102724168,LINC02542,0.0
102465834,MIR7844,0.0
105369331,LOC105369331,0.0
101927723,LOC101927723,0.0
28817,IGLV2-8,0.0
2878,GPX3,0.0
8638,OASL,0.0
51179,HAO2,0.0
101928463,LOC101928463,0.0
57094,CPA6,0.0
105374639,LOC105374639,0.0
105375063,LOC105375063,0.0
146760,RTN4RL1,0.0
10437,IFI30,0.0
3547,IGSF1,0.0
101927385,LOC101927385,0.0
51305,KCNK9,0.0
104355152,LINC01090,0.0
101927229,LINC01929,0.0
102465532,MIR6883,0.0
5865,RAB3B,0.0
100462953,MICOS10P1,0.0
9075,CLDN2,0.0
105374546,STIM2-AS1,0.0
105373134,LOC105373134,0.0
105376598,LOC105376598,0.0
126,ADH1C,0.0
6337,SCNN1A,0.0
100189253,TRY-ATA1-1,0.0
5225,PGC,0.0
133923,ZNF474,0.0
105378657,LOC105378657,0.0
6689,SPIB,0.0
105377243,REREP2Y,0.0
107985305,CEACAM16-AS1,0.0
100616249,MIR4768,0.0
5129,CDK18,0.0
105369705,LOC105369705,0.0
431705,ASTL,0.0
100128818,LPEQ6126,0.0
6976,TRGV3,0.0
174,AFP,0.0
105379308,LOC105379308,0.0
105370986,LOC105370986,0.0
105375779,LOC105375779,0.0
3049,HBQ1,0.0
10610,ST6GALNAC2,0.0
28885,IGKV2D-24,0.0
4143,MAT1A,0.0
646396,REREP3,0.0
100287226,ZNF729,0.0
65078,RTN4R,0.0
84771,DDX11L2,0.0
101927333,CH17-125A10.2,0.0
574034,MIR433,0.0
374918,IGFL1,0.0
130497,OSR1,0.0
105378674,LOC105378674,0.0
107985001,LOC107985001,0.0
51237,MZB1,0.0
105371891,LOC105371891,0.0
642345,MIR4500HG,0.0
4620,MYH2,0.0
105375429,LOC105375429,0.0
390010,NKX1-2,0.0
101926957,LINC02885,0.0
414761,HCG15,0.0
100874083,KCNAB1-AS2,0.0
100133308,RSU1P2,0.0
145195,LINC02691,0.0
101060524,LOC101060524,0.0
105377986,HEY2-AS1,0.0
121456,SLC9A7P1,0.0
220202,ATOH7,0.0
107985077,LOC107985077,0.0
109729166,LINC02238,0.0
401399,PRRT4,0.0
6962,TRBV20OR9-2,0.0
102465881,MIR8087,0.0
9508,ADAMTS3,0.0
100288175,LOC100288175,0.0
101929459,TMCC2-AS1,0.0
107985983,LOC107985983,0.0
28833,IGLJ1,0.0
102466865,MIR7848,0.0
100131551,LINC00887,0.0
105377984,LOC105377984,0.0
6857,SYT1,0.0
844,CASQ1,0.0
105378333,LOC105378333,0.0
554226,ANKRD30BL,0.0
114786,XKR4,0.0
389136,VGLL3,0.0
93664,CADPS2,0.0
105373581,LOC105373581,0.0
105377496,LOC105377496,0.0
5837,PYGM,0.0
105373528,LOC105373528,0.0
90249,UNC5A,0.0
85449,KIAA1755,0.0
23281,MTUS2,0.0
101927490,QKILA,0.0
107985950,LOC107985950,0.0
105369617,LOC105369617,0.0
101926956,LOC101926956,0.0
57144,PAK5,0.0
80111,C3orf36,0.0
5079,PAX5,0.0
105370890,LOC105370890,0.0
101929422,LINC02285,0.0
6768,ST14,0.0
105376247,LOC105376247,0.0
100302243,MIR1972-1,0.0
9074,CLDN6,0.0
107986377,LOC107986377,0.0
146713,RBFOX3,0.0
56603,CYP26B1,0.0
9447,AIM2,0.0
101927846,LOC101927846,0.0
100628307,DIO2-AS1,0.0
50614,GALNT9,0.0
105375727,LOC105375727,0.0
2124,EVI2B,0.0
107984456,LOC107984456,0.0
101927653,LINC02388,0.0
2635,GBP3,0.0
100505929,LINC01549,0.0
102725072,POM121L15P,0.0
105374906,LOC105374906,0.0
112609,MRAP2,0.0
6585,SLIT1,0.0
389493,NUPR2,0.0
1215,CMA1,0.0
100505622,POU2F2-AS1,0.0
349334,FOXD4L4,0.0
4635,MYL4,0.0
107983982,LOC107983982,0.0
2623,GATA1,0.0
9317,PTER,0.0
105372907,LINC02771,0.0
6531,SLC6A3,0.0
254439,C11orf86,0.0
107986270,LOC107986270,0.0
101929548,FOCAD-AS1,0.0
26960,NBEA,0.0
102465878,MIR8082,0.0
401176,MARCHF11-DT,0.0
28755,TRAC,0.0
100422991,MIR1260B,0.0
2118,ETV4,0.0
102725121,DDX11L17,0.0
6344,SCTR,0.0
2559,GABRA6,0.0
80036,TRPM3,0.0
2352,FOLR3,0.0
50506,DUOX2,0.0
100616404,MIR4515,0.0
105373150,LOC105373150,0.0
101928537,LINC01494,0.0
105372573,LOC105372573,0.0
105370757,SCG5-AS1,0.0
84692,CCDC54,0.0
64180,DPEP3,0.0
101929294,ADAM7-AS1,0.0
101928409,LOC101928409,0.0
107986108,LOC107986108,0.0
105377690,FABP6-AS1,0.0
105376237,LOC105376237,0.0
105370940,LOC105370940,0.0
284365,LINC01869,0.0
23349,PHF24,0.0
83851,SYT16,0.0
105379052,LOC105379052,0.0
105371629,LOC105371629,0.0
100132526,FGD5P1,0.0
145474,LOC145474,0.0
150000,ABCC13,0.0
105375470,LOC105375470,0.0
80737,VWA7,0.0
112267871,LOC112267871,0.0
199882,PDE4DIPP3,0.0
23504,RIMBP2,0.0
257000,TINCR,0.0
284111,SLC13A5,0.0
100288413,ERVMER34-1,0.0
107986253,LOC107986253,0.0
23532,PRAME,0.0
105376163,LOC105376163,0.0
4018,LPA,0.0
163782,KANK4,0.0
50852,TRAT1,0.0
9464,HAND2,0.0
165679,SPTSSB,0.0
112268084,LOC112268084,0.0
6983,TRGV9,0.0
130576,LYPD6B,0.0
105375628,LOC105375628,0.0
115350,FCRL1,0.0
4889,NPY5R,0.0
7809,BSND,0.0
102723639,LOC102723639,0.0
8912,CACNA1H,0.0
101929582,LINC01241,0.0
386597,GRASLND,0.0
8324,FZD7,0.0
105379303,LOC105379303,0.0
55545,MSX2P1,0.0
102723529,LOC102723529,0.0
105372272,LIMASI,0.0
105377043,LOC105377043,0.0
105379011,LOC105379011,0.0
105375836,LOC105375836,0.0
105373054,LINC01639,0.0
105373207,LOC105373207,0.0
442892,MIR148B,0.0
643623,LINC02523,0.0
63924,CIDEC,0.0
440279,UNC13C,0.0
105372569,LOC105372569,0.0
107986614,LOC107986614,0.0
57016,AKR1B10,0.0
105379565,LOC105379565,0.0
101926969,LOC101926969,0.0
107985904,LOC107985904,0.0
766,CA7,0.0
107984308,LOC107984308,0.0
163589,TDRD5,0.0
1583,CYP11A1,0.0
105373116,LOC105373116,0.0
83641,FAM107B,0.0
105378598,LOC105378598,0.0
105370414,LINC02286,0.0
389199,LOC389199,0.0
105369793,LOC105369793,0.0
132204,SYNPR,0.0
6295,SAG,0.0
115123,MARCHF3,0.0
542767,PCOTH,0.0
100506465,LINC01234,0.0
107985916,LOC107985916,0.0
105371988,LOC105371988,0.0
107985279,LOC107985279,0.0
101929505,LINC02150,0.0
100507003,GFY,0.0
101929690,LINC01583,0.0
29986,SLC39A2,0.0
390561,HERC2P10,0.0
2915,GRM5,0.0
11086,ADAM29,0.0
107986343,LOC107986343,0.0
5603,MAPK13,0.0
105372096,LOC105372096,0.0
105372945,LOC105372945,0.0
105370904,LOC105370904,0.0
107986973,LOC107986973,0.0
399,RHOH,0.0
102723765,LOC102723765,0.0
30816,ERVW-1,0.0
105373878,TNS1-AS1,0.0
641516,KC6,0.0
105377977,LOC105377977,0.0
107985534,LOC107985534,0.0
105373154,LOC105373154,0.0
105373215,LOC105373215,0.0
105379882,LOC105379882,0.0
3010,H1-6,0.0
105370513,LOC105370513,0.0
105374116,LOC105374116,0.0
105375131,LOC105375131,0.0
9047,SH2D2A,0.0
83394,PITPNM3,0.0
105377016,LOC105377016,0.0
148,ADRA1A,0.0
107986945,LOC107986945,0.0
6476,SI,0.0
1890,TYMP,0.0
102724265,LINC02953,0.0
105374927,LOC105374927,0.0
1906,EDN1,0.0
100874122,FRMPD3-AS1,0.0
107985809,LOC107985809,0.0
3606,IL18,0.0
1557,CYP2C19,0.0
54,ACP5,0.0
107986099,LOC107986099,0.0
10343,PKDREJ,0.0
2848,GPR25,0.0
89822,KCNK17,0.0
91862,MARVELD3,0.0
4586,MUC5AC,0.0
645591,LHFPL3-AS1,0.0
100775104,KLHL7-DT,0.0
107984426,LINC02695,0.0
105377038,LOC105377038,0.0
107985908,LOC107985908,0.0
102723655,LOC102723655,0.0
101928174,GJD2-DT,0.0
100616318,MIR4664,0.0
4921,DDR2,0.0
105371119,LOC105371119,0.0
105379499,LOC105379499,0.0
105369959,LOC105369959,0.0
653567,TMEM236,0.0
113828,FAM83F,0.0
100847080,MIR5190,0.0
107984040,LOC107984040,0.0
814,CAMK4,0.0
126567,C2CD4C,0.0
480,ATP1A4,0.0
401236,STMND1,0.0
100616146,MIR4534,0.0
105376536,LOC105376536,0.0
101928590,GPM6A-DT,0.0
105374815,LOC105374815,0.0
105371857,LOC105371857,0.0
105377752,LOC105377752,0.0
100134040,LOC100134040,0.0
150142,ZNF295-AS1,0.0
84951,TNS4,0.0
442213,PTCHD4,0.0
107986411,TARS1-DT,0.0
105377095,LOC105377095,0.0
110806273,SLC5A4-AS1,0.0
642636,RAD21L1,0.0
284749,LINC00494,0.0
57569,ARHGAP20,0.0
79025,FNDC11,0.0
2844,GPR21,0.0
100128560,MYHAS,0.0
326,AIRE,0.0
440084,LOC440084,0.0
107987112,LOC107987112,0.0
153328,SLC25A48,0.0
4825,NKX6-1,0.0
107986618,LINC02857,0.0
340533,NEXMIF,0.0
11185,INMT,0.0
84832,ANKRD36BP1,0.0
101928599,LINC02301,0.0
101928154,LINC01485,0.0
5551,PRF1,0.0
105374325,LOC105374325,0.0
5652,PRSS8,0.0
105371341,LOC105371341,0.0
107984089,LOC107984089,0.0
1759,DNM1,0.0
100130417,LINC02593,0.0
79986,ZNF702P,0.0
105376678,LOC105376678,0.0
165530,CLEC4F,0.0
100130231,LINC00861,0.0
56165,TDRD1,0.0
2520,GAST,0.0
107986750,LOC107986750,0.0
84141,EVA1A,0.0
4256,MGP,0.0
407018,MIR27A,0.0
100506289,LOC100506289,0.0
1088,CEACAM8,0.0
102477328,LINC02056,0.0
105374088,LOC105374088,0.0
126695,KDF1,0.0
100505909,LOC100505909,0.0
64109,CRLF2,0.0
392196,LOC392196,0.0
105378318,LOC105378318,0.0
2331,FMOD,0.0
105372120,LOC105372120,0.0
100996579,LINC01806,0.0
408263,FNDC9,0.0
84168,ANTXR1,0.0
107984790,LOC107984790,0.0
105377606,LINC02434,0.0
84530,SRRM4,0.0
401285,TCP10L2,0.0
105377294,LOC105377294,0.0
105373080,LOC105373080,0.0
109729164,LINC02234,0.0
101410543,XXYLT1-AS2,0.0
2719,GPC3,0.0
284759,SIRPB2,0.0
339345,NANOS2,0.0
400935,IL17REL,0.0
126859,AXDND1,0.0
646522,LINC02743,0.0
122046,TEX26,0.0
23109,DDN,0.0
339059,LOC339059,0.0
283971,CLEC18C,0.0
100129066,LINC03062,0.0
105375544,LOC105375544,0.0
3856,KRT8,0.0
102723824,EML4-AS1,0.0
6559,SLC12A3,0.0
107983996,LOC107983996,0.0
150379,PNPLA5,0.0
105379493,CH507-145C22.1,0.0
54541,DDIT4,0.0
105379477,LOC105379477,0.0
101927950,LOC101927950,0.0
3850,KRT3,0.0
401554,GPRACR,0.0
105371630,LOC105371630,0.0
54830,NUP62CL,0.0
105370994,LOC105370994,0.0
391195,OR2T33,0.0
375607,NAT16,0.0
105377168,LOC105377168,0.0
3360,HTR4,0.0
3681,ITGAD,0.0
5626,PROP1,0.0
26222,DGCR10,0.0
767579,SNORD114-3,0.0
107984770,LOC107984770,0.0
8447,DOC2B,0.0
467,ATF3,0.0
100422850,MIR548V,0.0
4025,LPO,0.0
107984004,LOC107984004,0.0
101929538,LOC101929538,0.0
3443,IFNA6,0.0
5449,POU1F1,0.0
9456,HOMER1,0.0
6977,TRGV4,0.0
105374057,LINC02024,0.0
255180,GOLGA2P11,0.0
101929316,PRICKLE2-DT,0.0
822,CAPG,0.0
101515984,LINC01080,0.0
101927209,LOC101927209,0.0
11240,PADI2,0.0
100616285,MIR4645,0.0
441884,CALR4P,0.0
8343,H2BC7,0.0
105377921,LOC105377921,0.0
112268205,LOC112268205,0.0
101930746,LINC00945,0.0
102724473,GAGE10,0.0
56934,CA10,0.0
387810,LINC02764,0.0
1543,CYP1A1,0.0
107986829,LOC107986829,0.0
864,RUNX3,0.0
100996609,LINC01436,0.0
9245,GCNT3,0.0
105377922,LINC02836,0.0
283985,FADS6,0.0
387273,KRTAP5-10,0.0
107984671,LOC107984671,0.0
26851,SNORD3B-1,0.0
105377240,REREP1Y,0.0
105370732,LOC105370732,0.0
105373977,LOC105373977,0.0
107986065,LOC107986065,0.0
105375130,LOC105375130,0.0
100287036,LOC100287036,0.0
10917,BTNL3,0.0
286133,SCARA5,0.0
105374164,LOC105374164,0.0
4761,NEUROD2,0.0
107986010,LOC107986010,0.0
8612,PLPP2,0.0
105369315,LOC105369315,0.0
107985485,LOC107985485,0.0
100240735,LOC100240735,0.0
375298,CERKL,0.0
51617,NSG2,0.0
102723989,FRMD3-AS1,0.0
339241,KRT17P2,0.0
29851,ICOS,0.0
100750246,HIF1A-AS1,0.0
101927069,LOC101927069,0.0
728081,LINC00290,0.0
3580,CXCR2P1,0.0
102465835,MIR7845,0.0
2318,FLNC,0.0
107985349,LOC107985349,0.0
105373212,LINC02768,0.0
345062,PRSS48,0.0
107984957,LINC02812,0.0
105369730,LINC02406,0.0
105374054,LOC105374054,0.0
100996930,LINC00621,0.0
253650,ANKRD18A,0.0
101927975,LOC101927975,0.0
8817,FGF18,0.0
80129,CCDC170,0.0
105372857,LOC105372857,0.0
114041,B3GALT5-AS1,0.0
107985086,LOC107985086,0.0
105378231,LOC105378231,0.0
11025,LILRB3,0.0
606,NBEAP1,0.0
101927727,LOC101927727,0.0
100533789,LRRC37A8P,0.0
9746,CLSTN3,0.0
29974,A1CF,0.0
105376233,LOC105376233,0.0
6370,CCL25,0.0
651746,ANKRD33B,0.0
107985195,LINC01691,0.0
5961,PRPH2,0.0
55801,IL26,0.0
105369767,LOC105369767,0.0
8200,GDF5,0.0
107986989,GLIS3-AS2,0.0
55365,TMEM176A,0.0
147646,C19orf84,0.0
107984910,LOC107984910,0.0
399833,SPRNP1,0.0
6620,SNCB,0.0
80144,FRAS1,0.0
105370158,LINC02343,0.0
57408,LRTM1,0.0
100309464,OTX2-AS1,0.0
101929752,LOC101929752,0.0
105375278,LOC105375278,0.0
149466,C1orf210,0.0
101928264,LOC101928264,0.0
107985576,LOC107985576,0.0
101928735,LOC101928735,0.0
10125,RASGRP1,0.0
79924,ADM2,0.0
105371856,LOC105371856,0.0
101927320,ERICH3-AS1,0.0
105374978,LINC02828,0.0
105379417,LOC105379417,0.0
105375172,LOC105375172,0.0
102723393,LOC102723393,0.0
85479,DNAJC5B,0.0
105371517,LOC105371517,0.0
3792,KEL,0.0
105374616,LOC105374616,0.0
105369625,LOC105369625,0.0
57718,PPP4R4,0.0
85352,SHISAL1,0.0
105375874,LOC105375874,0.0
107985156,LOC107985156,0.0
8532,CPZ,0.0
114134,SLC2A13,0.0
105375146,LOC105375146,0.0
102724246,TTC39C-AS1,0.0
105377061,LOC105377061,0.0
100133920,LOC100133920,0.0
166012,CHST13,0.0
105376686,LOC105376686,0.0
166824,RASSF6,0.0
94027,CGB7,0.0
107985468,LOC107985468,0.0
8839,CCN5,0.0
111216286,LINC02575,0.0
8549,LGR5,0.0
107986959,LOC107986959,0.0
101928361,LOC101928361,0.0
627,BDNF,0.0
767563,SNORD113-3,0.0
1946,EFNA5,0.0
105374760,LOC105374760,0.0
105377486,FHIP1A-DT,0.0
339766,MROH2A,0.0
103625684,RNU6-2,0.0
111216284,BNC2-AS1,0.0
221416,LINC03040,0.0
349667,RTN4RL2,0.0
2845,GPR22,0.0
105374349,LOC105374349,0.0
81698,LINC00597,0.0
105369530,LOC105369530,0.0
6326,SCN2A,0.0
5453,POU3F1,0.0
1052,CEBPD,0.0
218,ALDH3A1,0.0
105370227,LOC105370227,0.0
128312,H2BC26,0.0
101927699,SYT15-AS1,0.0
107987280,LOC107987280,0.0
730811,MYT1L-AS1,0.0
107984522,LOC107984522,0.0
28450,IGHV3-11,0.0
225689,MAPK15,0.0
727832,GOLGA6L6,0.0
102467224,LINC02147,0.0
347853,TBX10,0.0
6866,TAC3,0.0
112268240,CCDST,0.0
105369525,NECTIN1-AS1,0.0
158800,RHOXF1,0.0
100874007,VIPR1-AS1,0.0
105379036,LINC02122,0.0
100874055,LINC00570,0.0
107984832,LOC107984832,0.0
100505994,LUCAT1,0.0
101928513,CATIP-AS1,0.0
143098,MPP7,0.0
107986466,LOC107986466,0.0
94233,OPN4,0.0
107987014,LOC107987014,0.0
64405,CDH22,0.0
101928416,LOC101928416,0.0
101928720,LINC01509,0.0
100302237,MIR1281,0.0
134285,TMEM171,0.0
387065,HMGA1P7,0.0
105369378,PDE2A-AS2,0.0
112714,TUBA3E,0.0
389658,ALKAL1,0.0
283392,TRHDE-AS1,0.0
85391,SNORD14E,0.0
101928731,CRADD-AS1,0.0
100616479,MIR4635,0.0
105373709,LOC105373709,0.0
100132147,LINC01783,0.0
55247,NEIL3,0.0
105371216,LOC105371216,0.0
100379174,MACROD2-AS1,0.0
115761,ARL11,0.0
101929198,ATP13A4-AS1,0.0
7477,WNT7B,0.0
107985392,LOC107985392,0.0
104472716,WARS2-IT1,0.0
6775,STAT4,0.0
51716,CES1P1,0.0
105377940,LOC105377940,0.0
94121,SYTL4,0.0
102724557,LOC102724557,0.0
105376218,LOC105376218,0.0
3440,IFNA2,0.0
643418,LIPN,0.0
29991,OBP2A,0.0
113146,AHNAK2,0.0
127069,OR2T10,0.0
284233,CYP4F35P,0.0
408186,LOC408186,0.0
105373828,LOC105373828,0.0
64866,CDCP1,0.0
112268082,LOC112268082,0.0
54900,LAX1,0.0
6616,SNAP25,0.0
105378029,LOC105378029,0.0
1410,CRYAB,0.0
8139,GAN,0.0
84000,TMPRSS13,0.0
105369914,LOC105369914,0.0
779,CACNA1S,0.0
54149,C21orf91,0.0
8328,GFI1B,0.0
257629,ANKS4B,0.0
84171,LOXL4,0.0
101928576,LOC101928576,0.0
105370191,LOC105370191,0.0
400619,LINC00511,0.0
107983976,LOC107983976,0.0
80341,BPIFB2,0.0
100506664,LOC100506664,0.0
105371236,LOC105371236,0.0
729658,PACRG-AS3,0.0
402117,VWC2L,0.0
105376244,LOC105376244,0.0
105370770,LOC105370770,0.0
28948,IGKJ3,0.0
125115,KRT40,0.0
105377507,LOC105377507,0.0
5788,PTPRC,0.0
339967,TMPRSS11A,0.0
6820,SULT2B1,0.0
105375916,LOC105375916,0.0
100874392,ANKRD20A12P,0.0
54474,KRT20,0.0
26230,TIAM2,0.0
9229,DLGAP1,0.0
107985795,LOC107985795,0.0
5030,P2RY4,0.0
105379778,LINC02794,0.0
9568,GABBR2,0.0
283521,TMEM272,0.0
1582,CYP8B1,0.0
114224,LOC114224,0.0
105376527,STIM1-AS1,0.0
22797,TFEC,0.0
105377171,LOC105377171,0.0
105377596,LOC105377596,0.0
107986000,LOC107986000,0.0
442721,LMOD2,0.0
375318,AQP12A,0.0
105371242,PPIAL4H,0.0
10814,CPLX2,0.0
343578,ARHGAP40,0.0
653149,NBPF6,0.0
3673,ITGA2,0.0
105375904,LOC105375904,0.0
7499,XG,0.0
653404,FOXD4L6,0.0
4826,NNAT,0.0
167410,LIX1,0.0
107985681,LOC107985681,0.0
1236,CCR7,0.0
105372228,LOC105372228,0.0
102723461,LOC102723461,0.0
105371709,LOC105371709,0.0
105378823,LOC105378823,0.0
3604,TNFRSF9,0.0
106456574,LINC01616,0.0
105373873,LOC105373873,0.0
102724892,LOC102724892,0.0
105378924,LOC105378924,0.0
